transaction_id,timestamp,customer_id,amount,transaction_type,merchant,location_from,location_to,risk_score,fraud_flag,status_of_transaction,marked_as,reviewed_response,explanation,graph_statistics
TXN375625,2025-04-04 15:22:15.655826,CUST0275,39380.56,Purchase,Flipkart,Pune,Kolkata,0.6,1,Under Review,Fraudulent,,,
TXN556376,2025-02-26 15:22:15.655878,CUST0276,58879.72,Bill Payment,BestBuy,Delhi,Hyderabad,0.66,1,Reviewed,Suspicious,,,
TXN213224,2025-02-28 01:22:15.655878,CUST0276,28983.7,Purchase,Snapdeal,Indore,Surat,0.67,1,Under Review,Fraudulent,,,
TXN509303,2025-02-28 12:22:15.655878,CUST0276,12181.88,Withdrawal,Target,Bhopal,Kolkata,0.27,0,Under Review,Legitimate,,,
TXN729838,2025-03-02 08:22:15.655878,CUST0276,64691.79,Transfer,Walmart,Pune,Bangalore,0.9,1,Fraud,Fraudulent,,,
TXN439258,2025-03-02 20:22:15.655878,CUST0276,33102.85,Bill Payment,Macy's,Mumbai,Visakhapatnam,0.12,0,Not Fraud,Legitimate,,,
TXN361663,2025-03-04 01:22:15.655878,CUST0276,5834.38,Withdrawal,Flipkart,Kanpur,Pune,0.82,1,Fraud,Legitimate,,,
TXN518314,2025-03-21 06:22:15.655930,CUST0277,48619.62,Bill Payment,Flipkart,Visakhapatnam,Pune,0.98,1,Fraud,Fraudulent,,,
TXN501636,2025-03-22 11:22:15.655930,CUST0277,47996.06,Bill Payment,Amazon,Indore,Lucknow,0.56,1,Under Review,Legitimate,,,
TXN978167,2025-03-23 07:22:15.655930,CUST0277,60518.66,Transfer,Walmart,Mumbai,Jaipur,0.96,1,Under Review,Suspicious,,,
TXN981280,2025-03-25 03:22:15.655930,CUST0277,58841.75,Bill Payment,Macy's,Jaipur,Ahmedabad,0.74,1,Not Fraud,Fraudulent,,,
TXN733691,2025-03-26 13:22:15.655930,CUST0277,99017.73,Bill Payment,Macy's,Mumbai,Visakhapatnam,0.78,1,Reviewed,Suspicious,,,
TXN439268,2025-03-19 23:22:15.655973,CUST0278,58450.15,Transfer,Macy's,Delhi,Surat,0.59,1,Reviewed,Suspicious,,,
TXN244396,2025-03-20 04:22:15.655973,CUST0278,36293.88,Transfer,Walmart,Chennai,Indore,0.67,1,Not Fraud,Fraudulent,,,
TXN271032,2025-03-21 20:22:15.655973,CUST0278,55005.77,Transfer,Amazon,Bhopal,Bangalore,0.56,1,Fraud,Suspicious,,,
TXN936603,2025-03-22 11:22:15.655973,CUST0278,828.38,Bill Payment,Macy's,Kolkata,Mumbai,0.16,0,Reviewed,Fraudulent,,,
TXN119506,2025-03-24 10:22:15.655973,CUST0278,56026.91,Transfer,Macy's,Visakhapatnam,Mumbai,0.51,1,Under Review,Fraudulent,,,
TXN758424,2025-02-26 03:22:15.656016,CUST0279,17416.93,Transfer,Flipkart,Bhopal,Visakhapatnam,0.89,1,Not Fraud,Legitimate,,,
TXN196459,2025-02-26 15:22:15.656016,CUST0279,76331.1,Bill Payment,Target,Visakhapatnam,Singapore,0.87,1,Not Fraud,Fraudulent,,,
TXN173402,2025-02-27 05:22:15.656016,CUST0279,40435.06,Withdrawal,Target,Ahmedabad,Nagpur,0.56,1,Reviewed,Legitimate,,,
TXN249331,2025-02-28 01:22:15.656016,CUST0279,74447.84,Bill Payment,Snapdeal,Surat,Indore,0.63,1,Not Fraud,Suspicious,,,
TXN948466,2025-03-01 03:22:15.656016,CUST0279,82523.25,Bill Payment,Flipkart,Mumbai,Ahmedabad,0.98,1,Under Review,Suspicious,,,
TXN214228,2025-03-26 11:22:15.656057,CUST0280,65310.31,Bill Payment,Snapdeal,Delhi,Delhi,0.93,1,Under Review,Suspicious,,,
TXN632340,2025-03-27 03:22:15.656057,CUST0280,16435.65,Purchase,Amazon,Kolkata,Kanpur,0.66,1,Fraud,Fraudulent,,,
TXN472134,2025-03-27 09:22:15.656057,CUST0280,39998.75,Bill Payment,Macy's,Indore,Delhi,0.94,1,Under Review,Legitimate,,,
TXN923797,2025-03-27 17:22:15.656057,CUST0280,90622.52,Withdrawal,Target,Surat,Dubai,0.82,1,Fraud,Fraudulent,,,
TXN638998,2025-03-29 11:22:15.656057,CUST0280,68982.15,Withdrawal,Flipkart,Indore,Bangalore,0.74,1,Under Review,Legitimate,,,
TXN337188,2025-03-29 17:22:15.656057,CUST0280,23978.4,Transfer,Flipkart,Surat,Mumbai,0.63,1,Fraud,Suspicious,,,
TXN534287,2025-03-30 01:22:15.656108,CUST0281,86893.87,Withdrawal,Macy's,Kanpur,Singapore,0.61,1,Fraud,Fraudulent,,,
TXN166056,2025-03-30 10:22:15.656108,CUST0281,63667.93,Bill Payment,Snapdeal,Kolkata,Kanpur,0.19,0,Not Fraud,Suspicious,,,
TXN835198,2025-04-01 05:22:15.656108,CUST0281,89331.81,Transfer,Walmart,Indore,Chennai,0.61,1,Fraud,Fraudulent,,,
TXN531342,2025-04-01 10:22:15.656108,CUST0281,45550.62,Withdrawal,Flipkart,Jaipur,Delhi,0.28,0,Under Review,Fraudulent,,,
TXN634915,2025-04-02 08:22:15.656108,CUST0281,89828.55,Purchase,Walmart,Pune,Pune,0.82,1,Under Review,Suspicious,,,
TXN760173,2025-04-03 16:22:15.656108,CUST0281,71536.68,Bill Payment,Snapdeal,Indore,Mumbai,0.16,0,Under Review,Fraudulent,,,
TXN933711,2025-03-07 02:22:15.656159,CUST0282,33375.95,Purchase,Snapdeal,Jaipur,Bhopal,0.54,1,Fraud,Legitimate,,,
TXN492486,2025-03-08 21:22:15.656159,CUST0282,69910.39,Withdrawal,BestBuy,Jaipur,Dubai,0.88,1,Not Fraud,Fraudulent,,,
TXN847023,2025-03-09 04:22:15.656159,CUST0282,35197.0,Withdrawal,Amazon,Nagpur,Indore,0.97,1,Fraud,Fraudulent,,,
TXN576402,2025-03-09 19:22:15.656159,CUST0282,21930.63,Bill Payment,Snapdeal,Lucknow,Mumbai,0.77,1,Not Fraud,Suspicious,,,
TXN338970,2025-03-10 12:22:15.656159,CUST0282,96595.46,Transfer,Walmart,Chennai,Lucknow,0.53,1,Under Review,Fraudulent,,,
TXN890825,2025-03-10 13:22:15.656159,CUST0282,21149.37,Transfer,Amazon,Visakhapatnam,Ahmedabad,0.11,0,Under Review,Fraudulent,,,
TXN895875,2025-03-19 08:22:15.656227,CUST0283,27229.52,Withdrawal,Snapdeal,Kolkata,Chennai,0.21,0,Fraud,Fraudulent,,,
TXN463008,2025-03-20 23:22:15.656227,CUST0283,93941.04,Bill Payment,Target,Chennai,Surat,0.69,1,Fraud,Fraudulent,,,
TXN564070,2025-03-21 13:22:15.656227,CUST0283,54681.9,Withdrawal,Target,Ahmedabad,Surat,0.79,1,Fraud,Legitimate,,,
TXN665703,2025-03-22 23:22:15.656227,CUST0283,50507.95,Transfer,Target,Bhopal,Kolkata,0.01,0,Fraud,Suspicious,,,
TXN288859,2025-03-24 19:22:15.656227,CUST0283,72631.61,Withdrawal,Macy's,Bhopal,Mumbai,0.78,1,Not Fraud,Suspicious,,,
TXN765885,2025-02-13 09:22:15.656271,CUST0284,69213.43,Purchase,Target,Bhopal,Lucknow,0.66,1,Not Fraud,Fraudulent,,,
TXN590479,2025-02-15 02:22:15.656271,CUST0284,454.07,Withdrawal,Snapdeal,Bhopal,Sydney,0.68,1,Not Fraud,Fraudulent,,,
TXN962490,2025-02-16 21:22:15.656271,CUST0284,32888.08,Purchase,BestBuy,Chennai,Dubai,0.52,1,Not Fraud,Fraudulent,,,
TXN931677,2025-02-18 14:22:15.656271,CUST0284,89432.18,Purchase,Flipkart,Surat,Mumbai,0.63,1,Fraud,Suspicious,,,
TXN618972,2025-02-19 08:22:15.656271,CUST0284,19095.32,Withdrawal,Amazon,Chennai,Jaipur,0.74,1,Reviewed,Fraudulent,,,
TXN607286,2025-02-20 10:22:15.656271,CUST0284,8162.59,Purchase,Amazon,Bangalore,Pune,0.06,0,Reviewed,Fraudulent,,,
TXN364948,2025-02-23 00:22:15.656322,CUST0285,92788.38,Bill Payment,Amazon,Nagpur,Indore,1.0,1,Not Fraud,Fraudulent,,,
TXN700980,2025-02-24 21:22:15.656322,CUST0285,22065.52,Withdrawal,Flipkart,Lucknow,Chennai,0.17,0,Reviewed,Fraudulent,,,
TXN898885,2025-02-25 03:22:15.656322,CUST0285,75136.18,Purchase,BestBuy,Mumbai,Singapore,0.76,1,Under Review,Fraudulent,,,
TXN194979,2025-02-26 04:22:15.656322,CUST0285,33119.94,Purchase,Amazon,Visakhapatnam,Nagpur,0.63,1,Reviewed,Fraudulent,,,
TXN496140,2025-02-26 13:22:15.656322,CUST0285,2517.67,Transfer,Snapdeal,Ahmedabad,Singapore,0.93,1,Fraud,Fraudulent,,,
TXN500540,2025-02-26 17:22:15.656322,CUST0285,83693.93,Transfer,Walmart,Visakhapatnam,Nagpur,0.53,1,Not Fraud,Fraudulent,,,
TXN654029,2025-03-05 09:22:15.656374,CUST0286,53210.25,Withdrawal,Amazon,Jaipur,Hyderabad,0.58,1,Reviewed,Fraudulent,,,
TXN792797,2025-03-05 13:22:15.656374,CUST0286,25795.67,Purchase,BestBuy,Hyderabad,Bhopal,0.23,0,Fraud,Suspicious,,,
TXN768695,2025-03-06 19:22:15.656374,CUST0286,87002.55,Bill Payment,BestBuy,Lucknow,Kanpur,0.72,1,Reviewed,Legitimate,,,
TXN944686,2025-03-08 12:22:15.656374,CUST0286,73177.19,Bill Payment,BestBuy,Bhopal,Lucknow,0.86,1,Fraud,Suspicious,,,
TXN732504,2025-03-09 22:22:15.656374,CUST0286,97718.78,Purchase,Target,Pune,Visakhapatnam,0.86,1,Not Fraud,Suspicious,,,
TXN664183,2025-04-01 08:22:15.656416,CUST0287,545.45,Transfer,Target,Pune,Pune,0.25,0,Under Review,Legitimate,,,
TXN925781,2025-04-02 07:22:15.656416,CUST0287,46354.57,Purchase,Amazon,Mumbai,Bhopal,0.72,1,Under Review,Fraudulent,,,
TXN913504,2025-04-03 17:22:15.656416,CUST0287,61644.85,Transfer,Target,Bangalore,Pune,0.54,1,Not Fraud,Legitimate,,,
TXN960036,2025-04-05 02:22:15.656416,CUST0287,98622.15,Withdrawal,Amazon,Pune,Kanpur,0.74,1,Under Review,Suspicious,,,
TXN336060,2025-04-06 14:22:15.656416,CUST0287,68547.2,Purchase,Macy's,Delhi,Jaipur,0.92,1,Reviewed,Fraudulent,,,
TXN212527,2025-03-29 10:22:15.656460,CUST0288,16709.99,Transfer,Macy's,Mumbai,Ahmedabad,0.1,0,Not Fraud,Suspicious,,,
TXN233033,2025-03-29 11:22:15.656460,CUST0288,9366.31,Withdrawal,Flipkart,Hyderabad,Hyderabad,0.27,0,Not Fraud,Suspicious,,,
TXN549744,2025-03-30 18:22:15.656460,CUST0288,97420.2,Transfer,Snapdeal,Bangalore,Indore,0.83,1,Reviewed,Legitimate,,,
TXN113101,2025-03-31 12:22:15.656460,CUST0288,45254.81,Purchase,Flipkart,Indore,Indore,0.22,0,Fraud,Legitimate,,,
TXN404951,2025-04-01 01:22:15.656460,CUST0288,47318.66,Withdrawal,Walmart,Surat,Lucknow,0.65,1,Under Review,Suspicious,,,
TXN280768,2025-04-02 21:22:15.656460,CUST0288,31819.09,Bill Payment,Flipkart,Visakhapatnam,Ahmedabad,0.12,0,Not Fraud,Fraudulent,,,
TXN268910,2025-02-16 13:22:15.656512,CUST0289,97419.04,Withdrawal,BestBuy,Visakhapatnam,Mumbai,0.86,1,Fraud,Fraudulent,,,
TXN777885,2025-02-18 05:22:15.656512,CUST0289,96628.18,Bill Payment,Target,Bangalore,Hyderabad,0.69,1,Under Review,Legitimate,,,
TXN334458,2025-02-18 10:22:15.656512,CUST0289,5889.66,Transfer,Flipkart,Visakhapatnam,Indore,0.68,1,Fraud,Fraudulent,,,
TXN817986,2025-02-20 06:22:15.656512,CUST0289,62931.39,Withdrawal,Snapdeal,Surat,London,0.84,1,Reviewed,Fraudulent,,,
TXN555510,2025-02-20 08:22:15.656512,CUST0289,18599.89,Purchase,Walmart,Indore,Pune,0.79,1,Reviewed,Suspicious,,,
TXN187920,2025-02-21 11:22:15.656512,CUST0289,63926.55,Withdrawal,Walmart,Pune,Pune,0.72,1,Reviewed,Fraudulent,,,
TXN893995,2025-02-22 13:22:15.656563,CUST0290,96598.89,Withdrawal,Walmart,Visakhapatnam,Jaipur,0.73,1,Under Review,Legitimate,,,
TXN939634,2025-02-23 21:22:15.656563,CUST0290,53724.39,Transfer,Snapdeal,Mumbai,Surat,0.8,1,Under Review,Legitimate,,,
TXN509824,2025-02-25 14:22:15.656563,CUST0290,52873.93,Transfer,Macy's,Visakhapatnam,Toronto,0.92,1,Reviewed,Fraudulent,,,
TXN541057,2025-02-26 15:22:15.656563,CUST0290,67234.56,Purchase,Macy's,Surat,Chennai,0.74,1,Under Review,Legitimate,,,
TXN207036,2025-02-27 17:22:15.656563,CUST0290,86168.97,Withdrawal,Walmart,Hyderabad,Bhopal,0.61,1,Reviewed,Suspicious,,,
TXN936197,2025-02-28 21:22:15.656563,CUST0290,10518.16,Bill Payment,Target,Jaipur,Bhopal,0.06,0,Under Review,Suspicious,,,
TXN641111,2025-03-09 11:22:15.656613,CUST0291,79847.86,Purchase,Flipkart,Kolkata,Dubai,0.62,1,Under Review,Fraudulent,,,
TXN759536,2025-03-10 08:22:15.656613,CUST0291,55382.05,Transfer,Walmart,Bhopal,Toronto,0.51,1,Not Fraud,Fraudulent,,,
TXN372437,2025-03-11 18:22:15.656613,CUST0291,68326.73,Purchase,Flipkart,Indore,Bhopal,0.61,1,Under Review,Legitimate,,,
TXN287485,2025-03-13 05:22:15.656613,CUST0291,45668.1,Purchase,Flipkart,Ahmedabad,Surat,0.96,1,Under Review,Suspicious,,,
TXN479907,2025-03-13 21:22:15.656613,CUST0291,12767.09,Purchase,Flipkart,Mumbai,Kanpur,0.15,0,Fraud,Suspicious,,,
TXN527173,2025-03-14 00:22:15.656613,CUST0291,10752.57,Transfer,Amazon,Hyderabad,Hyderabad,0.65,1,Not Fraud,Legitimate,,,
TXN705001,2025-02-10 18:22:15.656664,CUST0292,50693.83,Withdrawal,Target,Lucknow,Surat,0.86,1,Reviewed,Legitimate,,,
TXN580966,2025-02-11 19:22:15.656664,CUST0292,47535.1,Withdrawal,Flipkart,Visakhapatnam,Lucknow,1.0,1,Under Review,Fraudulent,,,
TXN104713,2025-02-13 08:22:15.656664,CUST0292,83323.16,Purchase,BestBuy,Bhopal,Visakhapatnam,0.63,1,Reviewed,Fraudulent,,,
TXN301640,2025-02-13 15:22:15.656664,CUST0292,2976.7,Withdrawal,Snapdeal,Delhi,Jaipur,0.23,0,Fraud,Fraudulent,,,
TXN885226,2025-02-14 12:22:15.656664,CUST0292,29612.05,Withdrawal,BestBuy,Ahmedabad,Jaipur,0.71,1,Fraud,Fraudulent,,,
TXN114947,2025-03-02 09:22:15.656707,CUST0293,92886.9,Withdrawal,Macy's,Nagpur,Kolkata,0.51,1,Reviewed,Suspicious,,,
TXN707769,2025-03-02 10:22:15.656707,CUST0293,54420.61,Purchase,Target,Mumbai,London,0.96,1,Not Fraud,Fraudulent,,,
TXN664217,2025-03-02 14:22:15.656707,CUST0293,15462.26,Bill Payment,Target,Visakhapatnam,Chennai,0.3,0,Reviewed,Suspicious,,,
TXN173946,2025-03-03 01:22:15.656707,CUST0293,6235.27,Purchase,Target,Indore,Kolkata,0.85,1,Not Fraud,Suspicious,,,
TXN778992,2025-03-04 22:22:15.656707,CUST0293,39219.62,Purchase,Walmart,Jaipur,Paris,0.79,1,Reviewed,Fraudulent,,,
TXN566973,2025-03-06 19:22:15.656707,CUST0293,360.58,Withdrawal,Flipkart,Chennai,Kolkata,0.26,0,Under Review,Fraudulent,,,
TXN906261,2025-02-28 19:22:15.656758,CUST0294,85212.21,Transfer,Macy's,Kolkata,Nagpur,0.89,1,Not Fraud,Fraudulent,,,
TXN786826,2025-03-02 19:22:15.656758,CUST0294,27006.12,Transfer,Walmart,Bangalore,London,0.62,1,Fraud,Fraudulent,,,
TXN990430,2025-03-03 12:22:15.656758,CUST0294,52494.9,Transfer,Flipkart,Chennai,Ahmedabad,0.61,1,Reviewed,Suspicious,,,
TXN185610,2025-03-04 12:22:15.656758,CUST0294,66294.94,Purchase,Walmart,Lucknow,Visakhapatnam,0.85,1,Under Review,Fraudulent,,,
TXN529267,2025-03-06 01:22:15.656758,CUST0294,8720.64,Purchase,Target,Surat,Singapore,0.83,1,Reviewed,Fraudulent,,,
TXN296190,2025-03-06 06:22:15.656758,CUST0294,46473.73,Purchase,Walmart,Lucknow,Bangalore,0.81,1,Reviewed,Suspicious,,,
TXN921246,2025-03-14 19:22:15.656809,CUST0295,51656.9,Bill Payment,Walmart,Jaipur,New York,0.71,1,Not Fraud,Fraudulent,,,
TXN463430,2025-03-16 07:22:15.656809,CUST0295,73528.42,Purchase,Flipkart,Kolkata,Delhi,0.51,1,Not Fraud,Legitimate,,,
TXN184235,2025-03-17 12:22:15.656809,CUST0295,57027.53,Bill Payment,Walmart,Pune,Lucknow,0.57,1,Under Review,Suspicious,,,
TXN460545,2025-03-18 16:22:15.656809,CUST0295,99446.36,Transfer,Target,Indore,Jaipur,0.86,1,Reviewed,Legitimate,,,
TXN455950,2025-03-19 10:22:15.656809,CUST0295,69486.72,Purchase,Snapdeal,Pune,Chennai,0.65,1,Fraud,Suspicious,,,
TXN461710,2025-02-06 03:22:15.656852,CUST0296,11697.31,Purchase,Flipkart,Bhopal,Surat,0.71,1,Fraud,Suspicious,,,
TXN822569,2025-02-06 22:22:15.656852,CUST0296,48510.64,Withdrawal,Target,Surat,Visakhapatnam,0.62,1,Reviewed,Fraudulent,,,
TXN657240,2025-02-08 18:22:15.656852,CUST0296,21341.25,Bill Payment,Snapdeal,Mumbai,Hyderabad,0.86,1,Not Fraud,Legitimate,,,
TXN380006,2025-02-09 03:22:15.656852,CUST0296,64130.32,Transfer,BestBuy,Bangalore,Jaipur,0.58,1,Under Review,Legitimate,,,
TXN431383,2025-02-10 15:22:15.656852,CUST0296,78120.45,Bill Payment,Walmart,Bhopal,Indore,0.88,1,Not Fraud,Suspicious,,,
TXN863015,2025-03-12 17:22:15.656895,CUST0297,35787.27,Withdrawal,Walmart,Indore,Nagpur,0.22,0,Not Fraud,Suspicious,,,
TXN380361,2025-03-14 02:22:15.656895,CUST0297,98577.56,Bill Payment,Macy's,Kolkata,Surat,0.61,1,Reviewed,Legitimate,,,
TXN284289,2025-03-14 18:22:15.656895,CUST0297,34406.11,Transfer,Flipkart,Jaipur,Ahmedabad,0.19,0,Fraud,Legitimate,,,
TXN713380,2025-03-15 02:22:15.656895,CUST0297,26623.98,Transfer,Walmart,Bhopal,Paris,0.66,1,Reviewed,Fraudulent,,,
TXN444919,2025-03-16 17:22:15.656895,CUST0297,66669.21,Bill Payment,Snapdeal,Pune,Indore,0.2,0,Reviewed,Fraudulent,,,
TXN209521,2025-03-18 11:22:15.656895,CUST0297,59094.75,Purchase,Snapdeal,Bhopal,Kanpur,0.1,0,Fraud,Legitimate,,,
TXN797482,2025-03-29 12:22:15.656946,CUST0298,19176.16,Withdrawal,Walmart,Bangalore,Bhopal,0.03,0,Reviewed,Legitimate,,,
TXN848503,2025-03-30 13:22:15.656946,CUST0298,69385.01,Bill Payment,BestBuy,Bhopal,Pune,0.63,1,Reviewed,Fraudulent,,,
TXN645015,2025-04-01 09:22:15.656946,CUST0298,33250.89,Withdrawal,Flipkart,Hyderabad,Ahmedabad,0.23,0,Not Fraud,Suspicious,,,
TXN733819,2025-04-03 07:22:15.656946,CUST0298,20628.85,Transfer,Target,Visakhapatnam,Pune,0.03,0,Reviewed,Fraudulent,,,
TXN652016,2025-04-04 17:22:15.656946,CUST0298,66563.71,Bill Payment,Flipkart,Surat,Lucknow,0.77,1,Under Review,Legitimate,,,
TXN860882,2025-03-25 03:22:15.656991,CUST0299,6827.67,Bill Payment,Target,Delhi,Mumbai,0.53,1,Not Fraud,Legitimate,,,
TXN488507,2025-03-26 01:22:15.656991,CUST0299,31923.66,Bill Payment,Walmart,Delhi,Surat,0.77,1,Not Fraud,Suspicious,,,
TXN701070,2025-03-26 16:22:15.656991,CUST0299,32167.57,Purchase,BestBuy,Kolkata,Bangalore,0.76,1,Not Fraud,Legitimate,,,
TXN214499,2025-03-28 16:22:15.656991,CUST0299,78151.07,Withdrawal,Walmart,Surat,Ahmedabad,0.66,1,Under Review,Legitimate,,,
TXN285011,2025-03-30 00:22:15.656991,CUST0299,81109.57,Purchase,BestBuy,Kolkata,Lucknow,0.55,1,Not Fraud,Legitimate,,,
TXN950353,2025-03-31 15:22:15.656991,CUST0299,69975.31,Transfer,Target,Pune,Surat,0.91,1,Under Review,Legitimate,,,
TXN315518,2025-03-25 09:22:15.657043,CUST0300,10053.45,Transfer,BestBuy,Delhi,Bangalore,0.01,0,Not Fraud,Suspicious,,,
TXN343705,2025-03-25 10:22:15.657043,CUST0300,83058.5,Transfer,Snapdeal,Pune,Indore,1.0,1,Not Fraud,Legitimate,,,
TXN357570,2025-03-27 00:22:15.657043,CUST0300,72483.65,Bill Payment,Walmart,Bangalore,Kolkata,0.83,1,Not Fraud,Legitimate,,,
TXN950951,2025-03-27 18:22:15.657043,CUST0300,17188.42,Withdrawal,Amazon,Kanpur,Bangalore,0.29,0,Under Review,Suspicious,,,
TXN995969,2025-03-27 21:22:15.657043,CUST0300,87261.61,Bill Payment,Snapdeal,Pune,Kanpur,0.87,1,Fraud,Fraudulent,,,
TXN481329,2025-03-28 19:22:15.657043,CUST0300,17030.28,Purchase,BestBuy,Chennai,Ahmedabad,0.15,0,Under Review,Suspicious,,,
TXN859458,2025-02-03 21:22:15.657093,CUST0301,93287.09,Withdrawal,Amazon,Nagpur,Hyderabad,0.5,1,Fraud,Fraudulent,,,
TXN656612,2025-02-04 10:22:15.657093,CUST0301,91282.79,Withdrawal,Flipkart,Kanpur,Kolkata,0.75,1,Reviewed,Suspicious,,,
TXN539175,2025-02-05 12:22:15.657093,CUST0301,56284.64,Withdrawal,Snapdeal,Lucknow,Kanpur,0.12,0,Reviewed,Fraudulent,,,
TXN907547,2025-02-07 02:22:15.657093,CUST0301,15468.66,Transfer,Snapdeal,Bhopal,Nagpur,0.52,1,Fraud,Fraudulent,,,
TXN477039,2025-02-08 08:22:15.657093,CUST0301,48884.28,Withdrawal,Target,Pune,Mumbai,0.22,0,Under Review,Suspicious,,,
TXN402975,2025-02-20 03:22:15.657146,CUST0302,1103.09,Transfer,Flipkart,Kanpur,Singapore,0.71,1,Not Fraud,Fraudulent,,,
TXN463866,2025-02-21 17:22:15.657146,CUST0302,78198.74,Purchase,BestBuy,Nagpur,Nagpur,0.89,1,Under Review,Legitimate,,,
TXN311765,2025-02-22 19:22:15.657146,CUST0302,17007.09,Withdrawal,Amazon,Jaipur,Delhi,0.53,1,Reviewed,Legitimate,,,
TXN966769,2025-02-23 20:22:15.657146,CUST0302,43015.64,Bill Payment,Target,Hyderabad,Ahmedabad,0.67,1,Reviewed,Fraudulent,,,
TXN935683,2025-02-25 08:22:15.657146,CUST0302,80311.15,Transfer,BestBuy,Chennai,Chennai,0.57,1,Under Review,Legitimate,,,
TXN265376,2025-02-27 01:22:15.657146,CUST0302,55421.89,Purchase,Walmart,Mumbai,Chennai,0.66,1,Under Review,Legitimate,,,
TXN279106,2025-03-25 07:22:15.657196,CUST0303,28795.65,Purchase,Snapdeal,Ahmedabad,Delhi,0.6,1,Not Fraud,Fraudulent,,,
TXN732923,2025-03-26 20:22:15.657196,CUST0303,17212.83,Withdrawal,Walmart,Ahmedabad,Visakhapatnam,0.97,1,Fraud,Legitimate,,,
TXN895798,2025-03-27 23:22:15.657196,CUST0303,16263.73,Transfer,Flipkart,Hyderabad,Visakhapatnam,0.64,1,Fraud,Suspicious,,,
TXN870968,2025-03-29 05:22:15.657196,CUST0303,48870.42,Bill Payment,Walmart,Delhi,Bhopal,0.68,1,Not Fraud,Legitimate,,,
TXN388432,2025-03-30 07:22:15.657196,CUST0303,447.26,Withdrawal,Amazon,Bhopal,New York,0.96,1,Not Fraud,Fraudulent,,,
TXN157409,2025-03-31 10:22:15.657196,CUST0303,12973.14,Withdrawal,Amazon,Lucknow,Kolkata,0.87,1,Under Review,Suspicious,,,
TXN436856,2025-03-17 17:22:15.657249,CUST0304,81184.04,Bill Payment,BestBuy,Bhopal,Pune,0.59,1,Fraud,Legitimate,,,
TXN626857,2025-03-18 05:22:15.657249,CUST0304,15704.36,Transfer,Flipkart,Kolkata,Kolkata,0.97,1,Under Review,Legitimate,,,
TXN647402,2025-03-18 19:22:15.657249,CUST0304,72099.98,Purchase,Snapdeal,Lucknow,Kolkata,1.0,1,Not Fraud,Legitimate,,,
TXN608921,2025-03-19 13:22:15.657249,CUST0304,68195.18,Transfer,Target,Delhi,Hyderabad,0.59,1,Fraud,Legitimate,,,
TXN294536,2025-03-20 23:22:15.657249,CUST0304,59067.27,Withdrawal,Walmart,Kanpur,Mumbai,0.82,1,Under Review,Fraudulent,,,
TXN775401,2025-02-18 19:22:15.657292,CUST0305,34910.43,Transfer,Flipkart,Kolkata,Pune,0.14,0,Reviewed,Suspicious,,,
TXN306308,2025-02-20 11:22:15.657292,CUST0305,85920.88,Withdrawal,Snapdeal,Bhopal,Kanpur,0.95,1,Reviewed,Suspicious,,,
TXN354079,2025-02-20 15:22:15.657292,CUST0305,76268.21,Transfer,Walmart,Visakhapatnam,Kanpur,1.0,1,Fraud,Suspicious,,,
TXN235382,2025-02-20 20:22:15.657292,CUST0305,22577.0,Withdrawal,Amazon,Mumbai,Indore,0.18,0,Fraud,Fraudulent,,,
TXN965917,2025-02-21 07:22:15.657292,CUST0305,29867.9,Bill Payment,Walmart,Bhopal,Kanpur,0.04,0,Under Review,Fraudulent,,,
TXN480693,2025-03-11 12:22:15.657336,CUST0306,4229.84,Bill Payment,Macy's,Chennai,Chennai,0.26,0,Reviewed,Fraudulent,,,
TXN281102,2025-03-13 05:22:15.657336,CUST0306,33360.68,Withdrawal,BestBuy,Kanpur,Jaipur,0.56,1,Reviewed,Suspicious,,,
TXN472335,2025-03-14 09:22:15.657336,CUST0306,73912.55,Withdrawal,BestBuy,Surat,Chennai,0.72,1,Reviewed,Fraudulent,,,
TXN697273,2025-03-15 16:22:15.657336,CUST0306,82757.67,Purchase,BestBuy,Lucknow,Surat,0.6,1,Fraud,Legitimate,,,
TXN982237,2025-03-15 18:22:15.657336,CUST0306,28977.22,Transfer,Target,Pune,Chennai,0.09,0,Under Review,Legitimate,,,
TXN527793,2025-03-17 01:22:15.657336,CUST0306,63428.78,Transfer,Snapdeal,Surat,Pune,0.57,1,Fraud,Legitimate,,,
TXN451429,2025-03-31 22:22:15.657387,CUST0307,67614.64,Bill Payment,Macy's,Ahmedabad,Mumbai,0.87,1,Under Review,Fraudulent,,,
TXN181820,2025-04-01 16:22:15.657387,CUST0307,74769.27,Withdrawal,Snapdeal,Kanpur,Nagpur,0.64,1,Not Fraud,Legitimate,,,
TXN555989,2025-04-03 09:22:15.657387,CUST0307,43887.88,Bill Payment,Walmart,Surat,Indore,0.62,1,Not Fraud,Fraudulent,,,
TXN872854,2025-04-03 16:22:15.657387,CUST0307,3088.14,Purchase,BestBuy,Delhi,Delhi,1.0,1,Fraud,Fraudulent,,,
TXN908842,2025-04-04 00:22:15.657387,CUST0307,1025.91,Bill Payment,Macy's,Surat,Hyderabad,0.74,1,Reviewed,Legitimate,,,
TXN966780,2025-04-01 05:22:15.657431,CUST0308,5559.02,Purchase,Flipkart,Kolkata,Bangalore,0.65,1,Under Review,Legitimate,,,
TXN396987,2025-04-01 11:22:15.657431,CUST0308,56887.17,Withdrawal,Amazon,Indore,Jaipur,0.53,1,Reviewed,Fraudulent,,,
